IDText,Text,cleaned_text
TXT0864,ganjar secara cukup mengejutkan berhasil menyampaikan poinpoinnya secara cukup baik terutama perihal kesadaran keamanan siber masalah mef yang belum terpenuhi anggaran pertahanan yang harus dinaikkan setidaknya 1 2 prioritas alutsista untuk angkatan laut dengan dasar indonesia ini adalah negara maritim yang sangat besar dan mendapatkan testimoni langsung dari user mengenai alutsista bekas yang dilimpahkan ke mereka semuanya bagus dan disampaikan dengan tepat pertahankan pak dan wujudkan semua itu jika kalian berhasil menang ãâÿââšãâÿââ re randomworldwar,salut dengan program kerja pak ganjarmahfud sih saya dukung banget ini lanjutgansemuakerja mahfud hebat buruh naik kelas
TXT0865,demokrasi bukan hanya proses tapi kesempatan untuk semua prabowo gibran memperjuangkan demokrasi yang partisipatif,penguin siap mencatat setiap aksi anti korupsi ganjar mahfud mantap s84dvfghvtx3zll9ejj6yrd4jubylaxujrzm
TXT0866,ãâÿââ ganjar mahfud hebat akan memberantas kkn dan pungli demi kesejahteraan kaum buruh di indonesia mahfud2024 karawang karawang ctoiwy1izw bersih kuatkankpk mahfud md,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada iggtpqq5jlcywo7cspimvp dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum tni miris reply denni_sauya
TXT0867,jujurdari 2014 sampai akhir 2019 gw hatersnya tp alhamdulillah dg mencoba dewasa dlm memahami perbedaan akhirnya gw hrs angkat topi ketika beliau mulai perlahan tinggalkan inangnya lalu brsatu brsma amp rakyat yg ingin bangsa ini berdaulat adilampmakmur re yusufagro,makna kolaborasi dari kacamata anies baswedan malam ini saya ingin menceritakan makna kolaborasi yang menjadi city branding dari kota uqnj7cjcbc9j9dnmsyj5rxw6f78jndx9 bagi pak kolaborasi sejatinya bukan konsep asing yang baru dikenal oleh bangsa indonesia sebuah utas reply samiusamah
TXT0868,dgn tdk memilih prabowo kita selamatkan demokrasi indonesia,wfekhyeqytka4vp4jiyyvbsfep8jzaltkh8cyngu yakin banget dunia pendidikan di pak ganjar akan maju dan merata
TXT0869,kontrak terbuka ganjar pranowo adalah undangan untuk kita semua ikut ambil bagian dalam menciptakan kedaulatan pangan,santri berprestasi punya peluang emas program magang di bumn ganjar pranowo membuka jalan sukses
TXT0870,terus maju ganjarmahfud keputusan mereka mendukung umkm masuk ekatalog pemerintah bakal membawa perubahan positif untuk ekonomi kerakyatan happy new year,para prajurit kita adalah pilar pertahanan kita mari hormati mereka garagara prabowo
TXT0871,prabowo sindir anies yang asal bicara soal pertahanan ambisi mengebugebu sehingga tidak objektif re oposisicerdas,kepercayaan rakyat terhadap prabowo semakin menguat kitaselaluada untukpragibs
TXT0872,rangkuman debat ketiga 1ãââ dlm debat ketiga pak ganjar menyampaikan indeks2 yg menunjukkan ada kecenderungan penurunan posisi indonesia dimata global pak ganjar juga menyinggung ttg anggaran pertahanan yg akan dialokasikan 12 dr pdb utk kesejahteraan prajurit pensiunan serta utk alutsista sakti tdk usang re naandaa27,mahfud md bawa semangat dwi tunggal ke masa kini bersama ganjar cerita mereka jadi inspirasi buat kita berbuat lebih untuk indonesia jn19ax
TXT0873,keberlanjutan program kesehatan ibu dan anak menjadi prioritas ganjar pranowo prof mahfud menjamin kesejahteraan keluarga sebagai fondasi pembangunanjnk18e1,mau mendengarkan banyak masukan dan harapannya bisa membantu rakyat juga bisa memberi solusi untuk setiap masalh yang di hadapi setia mendukung ganjar reply far_rida_
TXT0874,ardiningrum22 debat capres pertama ganjar tegaskan jaga demokrasi dan sikat korupsi bengis ganjar mahfud hebat buruh naik kelas,anies baswedan solusi stunting bukan dengan makan siang abah anies deserve better indonesia people deserve better reply mdy_asmara1701
TXT0875,abah anies baswedan amp cak imin tiba di gedung kpk menghadiri undangan kpk adu gagasan antikorupsi re mdy_asmara1701,pilih berseberangan dengan jokowi tom lembong saya percaya anies ini saatnya perubahan reply oposisicerdas
TXT0876,pelanggaran berat apk pelangaran berat etik pelanggar berat ham baliho tutupi icon kota batam belum berãâuasa saja semua aturan dilanggar lalu indonesia seperti apa yg akan kita harapkan hallo pasti akan siapkan alasan cebokin anak majikan ãâÿââ re zulkiflilubis69,anies semakin eksis di platform tik tok indikasi mampu menyerap dan mengakomodasi aspirasi generasi z kaum muda reply alisyarief
TXT0877,ganjar menghadiri tantangan kpk untuk menyampaikan komitmennya d pemberantasan korupsi di indonesia ganjarmahfud2024 bekasi bekasiãâ ganjar mahfud hebat memimpin indonesia,kbdl2pst5vmw7lc0 yuixxxnmgebtiuva5btszl9ybpt pak anies juga mancing bertanya penilaian kinerja menhan sungguh kolaborasi yang apik membuat el gemoy kelabakan dalam h
TXT0878,lagi lagi prabowo menjelaskan dirinya tak pantas jadi presiden dia tdk bisa menjawab apa yg ditanyakan anies baswedan malah mengatakan tidak pantas bertanya ttg etika lagi lagi soal emosional stability dan etika berdebat memang dia tak terbiasa dg event seperti ini re alisyarief,sekali lagi mas dmcjuffegawygkpdp53eo0pty ingin mengingatkan pentingnya kesejahteraan prajurit kita ditengah tingginya anggaran kementerian pertahanan dan mestinya pak menjawab ini saat debat kemarin reply mardanialisera
TXT0879,kebijakan insentif pajak ini akan membantu pertumbuhan bisnis startup di indonesia terima kasih kepada ganjarmahfud happy new year,menjelang tengah malam ini aku mau ucapkan terima kasih yang banyak ke bapak prabowo awalnya aku mau apatis dan memutuskan untuk tidak terlalu mengikuti pembahasan pilpres kali ini bahkan aku merelakan periode selanjutnya untuk dipimpin prabowo sekadar menjadi pemilih bukan pendukung kan penasaran juga dengan kepemimpinan prabowo yang sudah berkalikali ikut pilpres jadi aku ingin memberikan suaraku sebagai bentuk dukungan dan membuka kesempatan untuk beliau memimpin negeri ini tapi itu sebelum ramai pembahasan pelanggaran etik mk mulai saat itu aku ketrigger dan mencari tahu semua informasi dan mendeklarasikan dalam sebuah tweet ãââœterserah pilih siapa asal bukan 02ãââ namun aku merenung sejenak dan akhirnya tergerak mencari tahu lebih banyak karena kupikir tidak adil rasanya hanya berstatemen tapi tidak mencari tahu lebih dalam tentang pasangan calon lainnya karena aku tidak ingin golongan putih di pilpres kali ini setelah mencari tahu dan menimbangnimbang nilainilai dan tertawa yang ingin kuperjuangkan lebih condong ke anies baswedan padahal sebelumnya aku tidak pernah memperhitungkan anies baswedan sebab kupikir pilpres kali ini adalah pertarungan antara prabowo dan ganjar semakin kucari tahu lebih dalam semakin cocok aku dengan anies dan akhirnya kuputuskan untuk mendukungnya mendukung bukan sekadar pemilih dan kuputuskan untuk membicarakan anies di sosial media daripada harus ãââmenjelekjelekkanãââ salah satu paslon jadi aku bukan pendukung anies garis keras aku adalah orang yang terganggu dan menentang pelanggaran etik yang kemudian tergerak mencari tahu sampai akhirnya condong ke salah satu paslon tertentu tapi makin ke sini salah satu paslon itu semakin meresahkan saja tindaktanduknya bahkan sampai terindikasi menggunakan kuasakuasa negara mulai dari presiden dan pejabatpejabat lainnya gatal aku berkomentar karena aku peduli dengan pilpres kali ini karena ketrigger dengan prilaku niretika dari salah satu paslon dan aku tidak ingin mereka berkuasa jadi aku mau ucapkan terima kasih banyak ke bapak prabowo yang karenanyalah aku jadi seperti sekarang yang mencari tahu lebih banyak informasiinformasi yang berkaitan dengan pemilu yang akhirnya berani bersuara untuk menyuarakan pilihanku dan mengungkapkan ketidaksukaanku atas pelanggaranpelanggaran yang terjadi jadi sekali lagi aku bukan pendukung garis geras anies baswedan aku hadir karena tidak ingin paslon yang melakukan pelanggaran etik berkuasa di negeri ini selamat malam ãâÿââãâÿââãâÿââ reply dayatpiliang
TXT0880,mereka mengadu pada anies dengan terisakisak nb warga kampung bayam merasa dipersulit oleh pj gubernur dki re herculep638,sangat terganggu dg kampanye susu sapi prabowo gibran ini bbrp alasanku 1 mementahkan kebijakan gizi pemerintah yang sudah baik kampanye gizi seimbang 2 membangkitkan kampanye gizi kuno empat sehat lima sempurna yang sudah ditinggalkan reply evimsofian
TXT0881,strategi debat anies baswedan dinilai mencerminkan ketajaman dan kecerdasan seorang pemimpin re oposisicerdas,serangan untuk ganjar memang tidak pernah ada habisnya namun semua serangan itu bisa ganjar patahkan menggunakan data dan fakta terbaru serangan jokowi yang menyindir ganjar mengenai kondisi jalan rusak di jateng reply ofsxhee
TXT0882,jenguk relawan korban penganiayaan oknum tni tak ada cerita main hakim sendiri calon presiden nomor urut 3 ganjar pranowo menjenguk dua korban dugaan penganiayaan sejumlah oknum anggota tni yang masih dirawat di rumah sakit umum daerah rsud pandan arang boyolali jawa tengah minggu 31122023 malam ganjar tiba di rumah sakit sekitar pukul 2114 wib mantan gubernur jawa tengah itu turut didampingi sang istri siti atikoh ganjar pranowo kedatangan ganjar bersama rombongan disambut direktur rsud pandan arang boyolali fx kristandyoko ganjar kemudian naik menuju ruang mpu bharada lantai tiga gedung merbabu ganjar awalnya masuk ke kamar korban nomor 13 ganjar bersama atikoh dan beberapa perwakilan masuk ke kamar korban nomor 13 setelah itu ganjar keluar dan masuk ke kamar korban nomor 14 hanya saja atikoh tidak ikut masuk mendampingi sang suami atikoh terlihat menitihkan air mata di luar kamar sekitar pukul 2134 wib ganjar keluar dari kamar korban nomor 14 kepada wartawan ganjar mengatakan dari tujuh relawan yang diduga dianiaya sejumlah oknum anggota tni masih ada dua korban yang menjalani rawat inap di rumah sakit dari tujuh anak ada dua yang sekarang masih dirawat satu tadi saya tidak sempat karena masih tidur karena masih bengkakbengkak yang satu sudah bisa diajak bicara hasil pemeriksaan dokter membaik bagus ya tidak gagar otak tulangnya bagus terus kemudian otaknya juga bagus hanya patah gigi dan sebagainya kata ganjar di rsud pandan arang boyolali minggu malam ganjar mengaku sempat mendengarkan cerita dari salah satu korban menurut dia korban pada saat kejadian dugaan penganiayaan sedang berhenti di lampu merah korban kemudian dipukul kalau ada penjelasan lainnya rasarasanya harus ada pengadilan untuk itu biar penjelasannya tidak teng blasur ke manamana kata dia re aryprasetyo85,netizen geger haikal hassan gunakan politik identitas untuk menjatuhkan pendukung anies dengan mengaku ditolak dilarang masuk masjid warganet sebutkan masjidnya masjid mana yang melarang jangan membuat fitnah yang laknat dan terkutuk reply abu_waras
TXT0883,enak banget ya jadi 01 bikin jadwal desak anies di gedung milik pemerintah diluar hari sabtuminggu sekedar agar bisa framing drama terzholimi lalu cawapresnya mau mendaratkan helikopternya seenak udelnya tanpa pemberitahuan sama sekali mereka mau bikin negara tanpa aturan re partaisocmed,aktivis 98 geram kampanye anies dijegal dinasti pak lurah tersembunyi menuju kursi presiden reply democrazymedia
TXT0884,bicara soal upaya pemberantasan korupsi ãâÿââãââganjarmahfud komitmen akan tingkatkan transparansi miskinkan koruptor dan kirim ke nusakambangan ãâÿââãââprabowogibran akan menjamin kualitas hidup para penegak hukum dan pejabat dengan cara menaikkan gaji kalian setuju cara siapa re yusuf_dumdum,anies bakal bangun 11 stadion sepak bola seperti jis agar iklim kompetisi sehat reply tvonenews
TXT0885,dari ketiga capres hanya anies yg bicara model pertahanan yg juga penting adalah diplomasi dan pemain central global perencanaan dan pembelian alutsista tidak berorientasi masa lalu namun disesuaikan dg kebutuhan masa depan re saidi_sudarsono,
TXT0886,perlu serius dicamkan bahwa aktualitas anies sama sekali publik tidak mencerminkan kepemimpinan yang objektif dalam pemecahan masalah diplomasi seperti lcs ini anies desak anies abah anies anies bubble,program ganjar pranowo bawa harapan baru untuk kebangkitan ekonomi desadesa
TXT0887,rumah dp 0 itu terealisasi sdh ada di bbrp tempat walaupun memang diakui secara presentase itu kecil namanya jg on going project dan waktu gubernur kan ada batasnya ya mestinya berkelanjutan dan dilanjutkan pemerintahan selanjutnya kalo pak anies dikritisi tidak selesai gmn dg yg lain boro2 selesai yg ada malah gagal contoh proyek ps yg terkenal food estate atau 03 dlm menangani banjir di pesisir utara jawa tengah gerak saja belum padahal sdh 2 periode jd mari berfikir rasional dg memperbandingkan jgn cuman disorotin satu pihak sorotin yg lain jg dong re asfan_warah,sebenarnya dari dulu prof mahfud bilang bahwa ia menolak dipasangkan dengan anies agar koalisi pendukung tidak bubar tapi tidak sedikit pendukung anies masih memandang negatif mahfud karena ia menolak posisi itu saya melihat dalam diri mahfud ada ketulusan khas orang madura reply husain_fahasbu
TXT0888,saling menghargai sesama umat beragama ganjar sangat toleransi ãâÿââãâÿââãâÿââãââãââãâÿââãâÿââ ganjar mahfud hebat,isu menarik pas desak anies tadi reaktivasi jalur kereta api di sumbar jalan ke bukittinggi itu sempit dan deh full sama kendaraan mobil pas mudik hari raya macetnya gilagilaan butuh alternatif transportasi jalur kereta api akan bikin wisata ke sumbar jadi makin nyaman reply abulmuzaffar10
TXT0889,wah keren ganjarmahfud punya niat baik buat merregulasi platform digital baik yang lokal maupun multinasional ini penting buat kepentingan nasional kita happy new year,ganjarmahfud layak mendapat apresiasi atas kebijakan kuliah gratis ini menjadi contoh positif untuk menciptakan kesetaraan dalam pendidikan mqpaaz04vwytf6tf4oxjsgw3w7hvg
TXT0890,keren abis ganjarmahfud bikin kebijakan pro kesejahteraan aph sat set buat bhayangkara,paslon 03 ganjar pranowo calon pemimpin yang peduli sama petani kuota pupuk ditambah buat pertanian yang lebih bagus
TXT0891,kok bisa ya si mulutmanies salah sejauh itu soal anggaran prabowo dukungantulus untuk02 penasaran kebebasan ptn top 10 menhan nyebokin nangisin goblok pt tmi,anies menyebut tujuan awal uu cipta kerja untuk menciptakan lapangan kerja tidak mencapai sasaran uu itu justru mempersulit buruh reply kompascom
TXT0892,dua tema yg sudah ramai sebelum ke3 adalah soal anggaran alutsista anggaran pertahanan dan alutsista bekas dan tim substansi harusnya sudah siapkan jawaban yg taktis dan efisien untuk satu menit dg argumentasi dan data tapi gak nampak timnya re unilubis,ganjar pranowo minta konflik wadas dibahas dalam debat cawapres tentang lingkungan hidup pekan depan reply tempodotco
TXT0893,demokrat bersama prabowo bukan gibran ãâÿââãâÿââãâÿââ dilematis bagi demokrat tepatnya bagi susilo bambang yudhoyono sby dan agus harimurti yudhoyono ahy gagal menyandingkan ahy dengan anies baswedan demokrat hengkang dari koalisi perubahan malah ketemu gibran gibran putra jokowi ahy putra sby di sini terjadi persaingan para pangeran ahy didaulat oleh sang ayah untuk dipersiapkan menjadi pemimpin masa depan begitu juga gibran tapi malang nasib ahy setidaknya untuk saat ini gagal nyagub dki gagal pula jadi cawapres padahal ahy telah mengorbankan karir indahnya di militer gibran jauh lebih baik nasibnya baru dua tahun jadi walikota solo sekarang menjadi cawapres gibran mendampingi prabowo yang usianya sudah cukup sepuh peluang ahy semakin sulit kalau tidak dibilang tertutup jika prabowogibran jadi prabowo jatuh di tengah jalan gibran yang akan menggantikannya sepuluh tahun akan membuat ahy kehilangan momentum akan banyak rising stars yang lahir belum lagi jika gibran juga orbitkan putra mahkotanya untuk meneruskan citacita kakeknya anggap saja uraian di atas adalah sebuah imajinasi sby dan ahy tentu tidak suka kalau imajinasi ini bisa terjadi karena ini akan menjadi petaka dan bencana bagi ahy mungkin juga bagi demokrat dilematis maju kena mundur kena terlanjur tinggalkan koalisi perubahan harapannya dihadang oleh hadirnya gibran jadi cawaperes lihat balihobaliho ahy gambarnya hanya foto ahy dan prabowo tulisannya demokrat bersama prabowo kok gak ada foto gibran itulah masalah krusialnya belakangan mulai ada satu dua foto ahy bersama prabowogibran kabarnya demokrat dapat teguran lalu pasang foto gibran di sinilah letak dilematisnya kalau dikalkulasi lebih menguntungkan mana bagi ahy dan demokrat anies baswedanmuhaimin iskandar yang menang atau prabowogibran yang menang ya lebih menguntungkan kalau anies baswedanmuhaimin iskandar apa argumentasinya aniesbaswedan menang demokrat bisa bergabung jika melihat record dan gaya kepemimpinan anies baswedan yang merangkul maka koalisi perubahan akan membuka tangan untuk menerima demokrat bergabung bergabungnya demokrat akan menjadi pintu bagi ahy untuk berkarir lebih terbuka ke depan setidaknya lebih terbuka peluangnya untuk menjadi cawapres 2029 kalau prabowogibran yang menang ahy selesai rivalitas probowo dengan sby dan rivalitas gibran dengan ahy akan menjadi tembok yang terlalu tebal bagi sby dan demokrat untuk mengantarkan karir ahy masih beruntung kalau demokrat masih dibiarkan hidup mari kita bayangkan situasi politik pasca pilpres dengan kemungkinan anies baswedan yang menjadi presiden atau prabowo bagaimana dinamika politiknya dan bagaimana nasib masingmasing partai dengan semua karakternya dalam bermanuver jangan lupa juga dan ini yang terpenting bagaimana nasib rakyat ketika dipimpin anies baswedan atau prabowo juga nasib ekonomi demokrasi dan ham di indonesia setidaknya bisa membandingkan food estate kemenhan dan food station bumd milik dki kok ganjar gak ikut dibicarakan anda pasti sudah tahu jawabannya yang pasti nasib ganjar sedang tidak baikbaik saja re tijabar,itu maksudnya dia ggr anies bilang sedang apa beli alutista bekas nah dibales sm prabowo dimana2 emg alutista penting kalau ga susah apalg apabila suatu saat ada serangancontohnya gaza palestina alutista seadanya maksud beliau gitu kalau yang aku tangkepãâÿââ
